x1,x2,cluster
1.25733600,1.97886800,12
1.31465300,1.77103700,12
1.28867300,1.95910000,12
1.20676400,1.78860700,12
1.31268300,1.77006100,12
1.24993700,1.97407000,12
1.23565300,1.82087800,12
1.26105600,1.93690400,12
1.23740000,1.65520100,12
1.25004300,1.64404900,12
1.31363800,1.84911300,12
1.21624900,1.67706000,12
1.38122000,1.63575600,12
1.39728500,1.73792000,12
1.30744900,1.78734300,12
1.39640000,1.87187500,12
1.36857800,1.91377100,12
1.21161900,1.66041300,12
1.34284000,1.77801600,12
1.24316800,1.63481700,12
1.29977200,1.88205000,12
1.26525300,1.97043800,12
1.36031600,1.84301700,12
1.31412900,1.74413600,12
1.27108400,1.95791100,12
1.26642000,1.67207700,12
1.36143500,1.84604800,12
1.36000500,1.89236800,12
1.33338400,1.76208900,12
1.24432900,1.61673500,12
1.37211000,1.88844000,12
1.33784700,1.74777500,12
1.25876100,1.84433800,12
1.31733800,1.64300600,12
1.31744000,1.98994300,12
1.26720200,1.90428000,12
1.33470200,1.85730700,12
1.37636400,1.98082400,12
1.25261900,1.60606500,12
1.28628200,1.69647600,12
1.25535100,1.78023600,12
1.26558100,1.94645900,12
1.24443700,1.63352700,12
1.31519000,1.75624800,12
1.22938700,1.69405000,12
1.29241800,1.85492100,12
1.24791100,1.65538200,12
1.38320700,1.68759400,12
1.27404000,1.70940400,12
1.34890500,1.77633200,12
1.37257500,1.67737800,12
1.32719500,1.73619300,12
1.14792700,0.74622600,0
1.76388500,0.31413100,5
1.82968000,0.53556500,5
0.18135400,1.15143900,11
1.60282900,0.93729100,0
1.55642400,1.36278500,10
1.27836600,1.13775700,0
1.22829900,1.34719300,0
0.71944400,0.22571900,4
0.54425300,0.08674200,4
0.42600000,1.58233000,11
0.57808200,0.18861900,4
0.97921300,1.73054300,1
0.14493900,0.80286100,8
1.19595000,1.31681100,0
0.42463500,0.08967300,6
1.90782200,1.66559700,10
1.10117300,0.45904000,3
1.90640900,0.17725700,5
0.08450200,0.41668300,8
1.78566800,1.73242900,2
0.60117000,0.52422600,4
0.16451200,1.22117600,11
1.72375600,1.71778000,10
1.08695900,0.33267200,3
1.25467700,0.02797000,3
1.27425200,1.82130800,12
1.28816100,0.60577200,3
1.34277000,0.60769400,3
0.74487100,1.88232900,1
0.10350400,1.27808100,11
1.70689400,1.67727900,10
1.62336300,1.81332100,2
1.47647900,1.11892700,0
0.85546200,1.70856400,1
1.94014000,1.35092700,10
1.33507500,1.03746100,0
0.04042700,0.17399100,6
1.68981200,1.46971600,10
1.94087000,1.00742600,10
0.52710000,0.76843500,7
0.81532500,0.85417600,7
1.63894900,0.87374900,0
0.10111600,1.31434000,11
1.40347000,0.32182800,3
0.52611300,1.11598200,7
1.76455000,0.45342000,5
0.25305800,0.11836500,6
1.23554500,1.63367500,12
1.08016400,1.29158900,0
0.99981100,0.53506200,3
1.79522800,0.78791600,5
1.37033200,0.42778600,3
0.50117100,0.89391100,7
1.62267500,1.37716600,10
1.01415700,0.38885200,3
1.52994200,0.26504000,3
0.28112400,1.63368700,11
1.80534600,1.63232500,10
0.17176000,1.57614200,11
1.09749500,1.48243800,12
1.97068900,0.78142500,5
1.18541200,1.39036400,0
1.42878600,0.58428200,3
1.58478800,1.52974800,10
0.32830400,1.50700000,11
1.90388900,0.56044300,5
1.17463800,0.19928100,3
0.97703800,1.71154000,1
0.84830300,1.32972800,7
0.05549000,1.84998000,9
0.83387800,1.09503000,7
1.15001700,1.84243000,12
1.98838000,0.31173400,5
0.99645000,0.09817400,3
0.71973200,1.41686100,1
0.05488000,0.82335000,8
0.91670700,1.12740300,7
0.45519000,0.22196200,4
0.00489800,0.99510800,11
0.86600900,1.64663900,1
0.09901800,1.64175800,11
1.89117100,0.53221600,5
0.37998200,1.07149300,11
0.78718700,1.83779300,1
0.54597300,1.13055200,7
1.04720800,0.67798300,7
1.46986700,0.92113200,0
0.71139900,0.84166300,7
0.04110700,1.77489800,9
1.14059700,1.97660300,12
0.57832600,1.25299300,7
1.42959500,0.36093200,3
1.16969100,1.56325000,12
0.63833000,0.38749000,4
1.83120000,0.77160100,5
0.58370600,0.15466300,4
0.46879800,1.23354200,11
0.06175100,0.88741300,8
0.28844400,0.78281600,8
1.05924300,0.30475900,3
0.51891100,0.38830600,4
0.76591800,0.50507300,4
1.09535800,1.22648800,0
0.01277700,1.45811200,11
1.29735800,0.41556700,3
1.13903200,1.77279300,12
0.24331800,0.01880500,6
0.22962100,1.05229300,11
1.61390900,0.34834400,5
0.16720800,0.85314300,8
0.01031200,0.08714800,6
0.00703100,0.03255400,6
1.94883600,0.29556300,5
0.80991900,1.09829100,7
0.65160200,0.98025700,7
0.25822400,1.06799400,11
0.51375400,1.57718700,11
0.13142400,1.29992100,11
0.41081700,0.43653400,8
0.03253500,1.77467100,9
0.85554500,1.19638700,7
1.63348700,0.38750300,5
0.42179900,1.79328700,9
0.14702900,0.95348800,8
1.82369800,0.78156200,5
1.73470200,0.83274500,5
1.57150100,1.61972500,10
1.12487100,0.35066500,3
1.22135100,0.63101700,0
0.84174100,1.51803500,1
0.89426200,0.45652400,4
0.13577400,0.94860300,8
0.96037300,1.99311400,1
1.95782700,1.32668100,10
1.56776500,0.04477000,3
0.13383200,1.29495500,11
0.04077700,1.21471900,11
0.27375700,1.21277000,11
1.08099600,0.92710100,0
0.88805700,1.87772100,1
0.17479700,1.89073200,9
1.68677900,1.00845200,0
0.64450100,0.80384400,7
0.10092300,0.05417600,6
1.37592000,1.64753800,12
0.69263700,1.72646000,1
1.41328200,0.52697500,3
1.31024400,0.54144000,3
1.33320300,0.69318600,0
