x1,x2,cluster
1.38444200,1.77140000,0
1.24875100,1.94768100,0
1.34977200,1.82108400,0
1.39249700,1.92459400,0
1.37853200,1.77695800,0
1.33627800,1.89193100,0
1.32424200,1.78347000,0
1.30861500,1.87497300,0
1.34241000,1.72560500,0
1.34567200,1.63651700,0
1.33920900,1.75393400,0
1.35557900,1.76094600,0
1.33153000,1.61730600,0
1.36975500,1.89551100,0
1.39159300,1.75632600,0
1.23657400,1.84902700,0
1.30266300,1.70801100,0
1.26913500,1.70172200,0
1.36193600,1.78180900,0
1.37161800,1.94595500,0
1.33252300,1.78940000,0
1.33763100,1.95607900,0
1.36849400,1.84548300,0
1.33916500,1.97670400,0
1.21531200,1.70401600,0
1.30619800,1.92215500,0
1.32249400,1.95414900,0
1.33472300,1.99591700,0
1.29621700,1.87232100,0
1.25486400,1.86739600,0
1.36662000,1.61181200,0
1.24100300,1.68431900,0
1.24788200,1.90826100,0
1.25222400,1.95262200,0
1.32873900,1.78944900,0
1.35413400,1.88169100,0
1.34689900,1.89989900,0
1.39201300,1.97134500,0
1.37290900,1.98563500,0
1.26047900,1.60793600,0
1.25733700,1.83166400,0
1.34629100,1.84049300,0
1.27969100,1.90456700,0
1.20857700,1.72383400,0
1.37835000,1.92479300,0
1.20478100,1.64407800,0
1.23780600,1.77806400,0
1.37074900,1.68302600,0
1.26288900,1.97252900,0
1.21987600,1.73138100,0
1.27916200,1.85809700,0
1.23889400,1.92679100,0
0.64549500,1.23311500,2
1.26851600,1.35611700,0
1.39281100,0.53204400,1
0.49007400,0.86596700,1
0.19591200,1.25859000,2
1.58827500,0.81936800,1
1.75165900,0.03900800,1
1.78957100,1.76073100,0
0.21153700,0.52085600,1
1.25988800,0.56078900,1
0.22627600,0.66817500,1
1.14041700,1.18980500,0
1.92706300,1.05937700,0
1.78614400,1.76670800,0
1.25111100,1.91055000,0
0.24867100,1.65473000,2
0.17757600,1.15822500,2
1.23435100,0.26667900,1
1.16048800,1.60948900,0
0.52071100,1.19808000,2
0.32860000,1.90363500,2
0.12857300,1.32399000,2
0.86772900,1.82837700,2
0.42427700,0.57536400,1
1.40938500,1.39500700,0
1.76580400,0.25342900,1
0.22018500,1.00065100,2
1.30861500,1.94561200,0
0.51975000,0.99216400,2
1.15141400,1.37413300,0
1.35047800,0.99499100,1
0.12904600,1.83845000,2
0.08080700,0.48167100,1
1.24916300,0.30534200,1
0.84427100,0.22847800,1
0.02125600,1.65547000,2
1.99985900,1.54503700,0
1.74110600,1.11284800,0
1.04488800,0.46054500,1
0.17064600,1.46372700,2
1.31980900,1.41161400,0
1.99270200,0.31397800,1
1.31507100,1.40051800,0
0.92202000,1.33914700,2
0.42335900,1.07899600,2
0.41842700,0.24889800,1
0.57622200,1.76157800,2
0.57496000,1.01769100,2
1.36235200,0.98373100,1
0.94321900,0.82607000,1
0.94540600,1.89393800,2
0.81016800,1.11205400,2
0.38253600,1.50517600,2
1.75505900,1.14966500,0
0.79045600,1.63006100,2
0.19210800,1.65174200,2
1.21407600,0.18528000,1
0.04400000,1.03674400,2
0.02347600,1.47472600,2
1.69325800,0.20432000,1
0.19812900,0.04713200,1
0.92296400,0.93203000,1
0.95306400,1.77275400,2
0.68527200,0.33564600,1
0.81979000,1.89507100,2
1.22560600,1.22806200,0
0.51556000,0.98720700,2
0.34238400,1.66691200,2
1.71772200,1.97918100,0
1.37657600,0.49857100,1
0.20563200,0.72087600,1
1.90234400,1.28630100,0
0.74078200,0.90696800,1
1.02947000,0.65286800,1
0.52652500,1.61386500,2
1.73022400,0.77306000,1
0.12196100,0.18505800,1
0.66780300,1.51906700,2
1.28026500,0.75008900,1
1.63038000,1.59182700,0
0.33993800,1.27369500,2
1.86430300,1.86395400,0
1.51815000,1.70548800,0
1.35190300,0.11499700,1
0.73858000,0.53688300,1
1.39384100,0.35731500,1
1.47182400,0.87079200,1
0.73286500,0.03096200,1
1.47467500,1.97096100,0
0.89531700,0.48853200,1
1.28526000,0.18161600,1
1.42866500,0.39601700,1
1.86423900,0.09444000,1
0.27780300,1.94326500,2
1.86796000,0.88873100,0
0.66980000,0.08776800,1
0.69768400,1.88189800,2
1.56626100,1.44802400,0
1.68967500,1.50130300,0
1.99436300,1.91783300,0
0.59417500,1.12476900,2
0.38215600,0.59045900,1
1.83697500,1.53591700,0
0.40059000,0.16165800,1
0.96548800,1.10180800,2
0.75426000,0.62316000,1
0.15196700,1.20420100,2
1.86475500,1.76326400,0
0.65966600,1.94207400,2
1.45497700,0.75879400,1
1.77348200,1.67186200,0
1.66974900,1.97272700,0
1.85481200,1.56322300,0
0.55748300,0.96439200,2
1.90103800,1.02194300,0
0.48961900,1.67421900,2
1.27330400,1.56793500,0
1.40901600,0.76258600,1
1.10189200,1.55512000,0
1.67542200,0.16240000,1
1.28676400,1.98128100,0
1.71560600,0.04762000,1
1.98150100,0.55984500,1
1.68767300,1.62500300,0
1.98208600,1.21184400,0
1.93357300,0.42395000,1
0.53769500,1.18514900,2
0.12071400,0.08939200,1
1.75883200,0.11941000,1
1.66310000,0.07522800,1
0.01887900,0.54892300,1
0.26431800,0.09093300,1
0.52831600,1.57203900,2
1.23919000,1.67150100,0
1.60657400,0.71448000,1
1.64783200,0.82097800,1
0.08468700,1.37532700,2
0.21532800,1.32243300,2
0.74261600,0.66821900,1
0.51218200,0.01226600,1
0.71831600,0.95666900,1
0.93515200,1.08435100,2
0.42131600,1.93119900,2
0.65504000,0.31957900,1
1.64180800,0.68735000,1
1.88745100,0.02895000,1
1.26690000,0.93743700,1
1.59448300,1.45343700,0
1.29895100,1.22525300,0
0.03980000,1.38143700,2
